,customer_id,Recency_flag,monetary_flag
6454,7334992,4,3
6464,7343952,4,3
6504,7369264,4,3
6513,7381360,4,3
6514,7381584,4,3
6517,7382480,4,3
6520,7384496,4,3
6521,7384944,4,3
6529,7392336,4,3
6543,7405552,4,3
6582,7440272,4,3
6584,7442400,4,3
6592,7450352,4,3
6607,7464688,4,3
6615,7470400,4,3
6629,7476896,4,3
6641,7486528,4,3
6659,7498288,4,3
6663,7500528,4,3
6665,7502096,4,3
6685,7522256,4,3
6692,7525616,4,3
6725,7552272,4,3
6735,7556976,4,3
6748,7569184,4,3
6769,7587104,4,3
6770,7587664,4,3
6780,7593600,4,3
6781,7594496,4,3
6797,7613984,4,3
6806,7621936,4,3
6829,7647360,4,3
6837,7653296,4,3
6858,7673904,4,3
6863,7676592,4,3
6900,7710864,4,3
6910,7719152,4,3
6917,7723296,4,3
6927,7737520,4,3
6941,7752080,4,3
6942,7752304,4,3
6966,7774256,4,3
6991,7798672,4,3
6994,7800128,4,3
7002,7809872,4,3
7026,7832384,4,3
7058,7859824,4,3
7085,7886144,4,3
7101,7903168,4,3
7104,7903504,4,3
7136,7927360,4,3
7172,7953008,4,3
7201,7975856,4,3
7202,7975968,4,3
7218,7995456,4,3
7230,8006768,4,3
7245,8019648,4,3
7278,8046864,4,3
7283,8050224,4,3
7289,8062992,4,3
7290,8063328,4,3
7308,8082368,4,3
7316,8088864,4,3
7329,8099168,4,3
7332,8101520,4,3
7333,8102528,4,3
7334,8102864,4,3
7357,8130864,4,3
7372,8147664,4,3
7374,8148560,4,3
7384,8161328,4,3
7418,8200304,4,3
7423,8205344,4,3
7432,8212848,4,3
7439,8216096,4,3
7441,8219904,4,3
7452,8231440,4,3
7455,8235696,4,3
7477,8261904,4,3
7486,8268400,4,3
7502,8280944,4,3
7509,8284640,4,3
7512,8289120,4,3
7530,8303232,4,3
7554,8333360,4,3
7557,8334256,4,3
7561,8340528,4,3
7581,8353408,4,3
7592,8368640,4,3
7593,8370544,4,3
7597,8376928,4,3
7616,8392832,4,3
7626,8409184,4,3
7641,8425648,4,3
7644,8429568,4,3
7650,8438304,4,3
7653,8440320,4,3
7655,8440992,4,3
7669,8458352,4,3
7671,8466752,4,3
7681,8476160,4,3
7685,8480080,4,3
7702,8500576,4,3
7720,8524656,4,3
7727,8530928,4,3
7728,8536864,4,3
7731,8537984,4,3
7756,8563632,4,3
7787,8603168,4,3
7806,8617392,4,3
7816,8623104,4,3
7822,8633856,4,3
7869,8682464,4,3
7879,8696128,4,3
7880,8696240,4,3
7886,8705312,4,3
7900,8726816,4,3
7908,8736560,4,3
7911,8740368,4,3
7930,8766240,4,3
7934,8772624,4,3
7959,8808800,4,3
7962,8809696,4,3
7978,8825152,4,3
8002,8851808,4,3
8005,8854384,4,3
8007,8854944,4,3
8010,8856512,4,3
8054,8891232,4,3
8060,8901200,4,3
8072,8915536,4,3
8121,8961008,4,3
8148,8988448,4,3
8200,9036272,4,3
8235,9072448,4,3
8241,9084320,4,3
8257,9106720,4,3
8261,9110640,4,3
8262,9111424,4,3
8282,9127104,4,3
8298,9155216,4,3
8336,9190160,4,3
8346,9197104,4,3
8354,9201920,4,3
8375,9217264,4,3
8381,9230592,4,3
8383,9232832,4,3
8397,9244480,4,3
8402,9250192,4,3
8408,9255456,4,3
8411,9257136,4,3
8421,9266656,4,3
8472,9331616,4,3
8477,9337552,4,3
8493,9358608,4,3
8494,9361296,4,3
8508,9376080,4,3
8518,9388624,4,3
8524,9396352,4,3
8526,9397808,4,3
8527,9398368,4,3
8529,9399376,4,3
8531,9400384,4,3
8559,9428832,4,3
8577,9442608,4,3
8593,9452240,4,3
8595,9453696,4,3
8631,9476320,4,3
8650,9489088,4,3
8659,9494800,4,3
8707,9530864,4,3
8715,9538256,4,3
8724,9543856,4,3
8730,9547328,4,3
8745,9558864,4,3
8756,9567824,4,3
8796,9588208,4,3
8801,9593584,4,3
8805,9595376,4,3
8818,9605120,4,3
8850,9629536,4,3
8851,9629648,4,3
8882,9650704,4,3
8916,9676352,4,3
8924,9680048,4,3
8934,9691024,4,3
8944,9697184,4,3
8981,9723504,4,3
8984,9725072,4,3
8992,9729776,4,3
8998,9733696,4,3
9007,9740640,4,3
9027,9751952,4,3
9041,9758784,4,3
9042,9758896,4,3
9046,9760352,4,3
9057,9769536,4,3
9059,9770432,4,3
9073,9777040,4,3
9078,9778048,4,3
9086,9783536,4,3
9097,9790368,4,3
9142,9823184,4,3
9147,9826432,4,3
9151,9833488,4,3
9158,9835168,4,3
9161,9840656,4,3
9194,9859472,4,3
9197,9863504,4,3
9214,9873248,4,3
9234,9886912,4,3
9236,9887696,4,3
9276,9913456,4,3
9281,9915472,4,3
9293,9922304,4,3
9301,9924992,4,3
9310,9930816,4,3
9315,9933728,4,3
9324,9937200,4,3
9339,9945152,4,3
9359,9960720,4,3
9381,9973712,4,3
9421,10007872,4,3
9442,10019856,4,3
9445,10022208,4,3
9457,10028368,4,3
9466,10038112,4,3
9477,10048416,4,3
9486,10053344,4,3
9489,10054688,4,3
9491,10055024,4,3
9492,10055248,4,3
9508,10063200,4,3
9510,10063648,4,3
9553,10085040,4,3
9564,10093104,4,3
9570,10096240,4,3
9575,10098256,4,3
9589,10106320,4,3
9595,10113040,4,3
9624,10142160,4,3
9631,10145744,4,3
9639,10153472,4,3
9666,10168816,4,3
9672,10170048,4,3
9700,10191888,4,3
9727,10211488,4,3
9738,10220448,4,3
9742,10225264,4,3
9761,10241728,4,3
9770,10252256,4,3
9809,10272416,4,3
9814,10282048,4,3
9816,10285632,4,3
9821,10291456,4,3
9838,10306240,4,3
9841,10307696,4,3
9874,10332112,4,3
9875,10332672,4,3
9909,10361792,4,3
9914,10365600,4,3
9924,10372320,4,3
9927,10373104,4,3
9934,10379824,4,3
9945,10391024,4,3
9952,10398752,4,3
9962,10406032,4,3
9977,10418800,4,3
10006,10437952,4,3
10007,10438176,4,3
10012,10440976,4,3
10021,10446800,4,3
10034,10455984,4,3
10036,10457440,4,3
10042,10462480,4,3
10045,10468528,4,3
10052,10471104,4,3
10077,10484656,4,3
10092,10496640,4,3
10108,10510080,4,3
10119,10518144,4,3
10120,10518592,4,3
10146,10539424,4,3
10230,10598448,4,3
10240,10609424,4,3
10328,10681440,4,3
10329,10682448,4,3
10350,10699584,4,3
10355,10702160,4,3
10366,10710000,4,3
10368,10712912,4,3
10382,10722320,4,3
10398,10733520,4,3
10413,10743936,4,3
10445,10766672,4,3
10469,10786832,4,3
10471,10787504,4,3
10487,10803632,4,3
10495,10818528,4,3
10518,10839584,4,3
10535,10861648,4,3
10552,10874976,4,3
10556,10880128,4,3
10583,10905664,4,3
10586,10907120,4,3
10591,10910704,4,3
10607,10928624,4,3
10623,10949232,4,3
10625,10950912,4,3
10648,10966256,4,3
10665,10979136,4,3
10668,10984176,4,3
10669,10985408,4,3
10673,10987200,4,3
10681,10992352,4,3
10689,10998736,4,3
10690,10999744,4,3
10740,11037824,4,3
10749,11045104,4,3
10762,11055856,4,3
10777,11073216,4,3
10800,11092816,4,3
10801,11093040,4,3
10805,11095952,4,3
10807,11098304,4,3
10847,11133920,4,3
10866,11154192,4,3
10890,11182304,4,3
10891,11182976,4,3
10904,11192720,4,3
10928,11213216,4,3
10940,11230688,4,3
11003,11275264,4,3
11026,11287360,4,3
11036,11294864,4,3
11051,11304944,4,3
11053,11305616,4,3
11066,11315472,4,3
11069,11317376,4,3
11070,11317712,4,3
11073,11319504,4,3
11074,11320064,4,3
11077,11321408,4,3
11113,11341792,4,3
11121,11350416,4,3
11126,11354448,4,3
11129,11355792,4,3
11174,11391408,4,3
11177,11393760,4,3
11191,11405408,4,3
11201,11411232,4,3
11232,11428704,4,3
11247,11435872,4,3
11305,11470256,4,3
11317,11478656,4,3
11346,11493440,4,3
11350,11497472,4,3
11366,11512592,4,3
11373,11520432,4,3
11381,11525808,4,3
11384,11528608,4,3
11395,11535888,4,3
11436,11568592,4,3
11440,11569936,4,3
11454,11586288,4,3
11468,11601968,4,3
11472,11605328,4,3
11479,11614064,4,3
11492,11626496,4,3
11500,11631648,4,3
11510,11640384,4,3
11517,11645760,4,3
11526,11650464,4,3
11529,11652368,4,3
11530,11652816,4,3
11545,11663904,4,3
11572,11683616,4,3
11595,11699408,4,3
11604,11704224,4,3
11615,11709824,4,3
11625,11720016,4,3
11636,11730768,4,3
11659,11749248,4,3
11669,11758992,4,3
11686,11767728,4,3
11716,11791808,4,3
11718,11792032,4,3
11723,11796176,4,3
11727,11797296,4,3
11739,11813088,4,3
11778,11843776,4,3
11783,11849936,4,3
11794,11862816,4,3
11798,11865728,4,3
11806,11869424,4,3
11829,11894176,4,3
11834,11896640,4,3
11840,11901232,4,3
11849,11909744,4,3
11861,11918256,4,3
11868,11920608,4,3
11870,11924976,4,3
11874,11927328,4,3
11877,11931584,4,3
11895,11953088,4,3
11911,11967200,4,3
11920,11972912,4,3
11934,11984224,4,3
11941,11990496,4,3
11943,11991504,4,3
11963,12010208,4,3
11971,12016928,4,3
12011,12049632,4,3
12018,12054560,4,3
12041,12065984,4,3
12065,12080880,4,3
12072,12089728,4,3
12080,12093536,4,3
12088,12097568,4,3
12095,12100928,4,3
12102,12106304,4,3
12129,12128032,4,3
12142,12140352,4,3
12160,12159952,4,3
12169,12164096,4,3
12170,12165776,4,3
12174,12169024,4,3
12178,12169584,4,3
12182,12170928,4,3
12217,12193664,4,3
12243,12214720,4,3
12250,12220992,4,3
12276,12233648,4,3
12280,12237232,4,3
12293,12248320,4,3
12352,12297824,4,3
12356,12299056,4,3
12375,12318096,4,3
12406,12347552,4,3
12410,12354272,4,3
12415,12359424,4,3
12417,12361552,4,3
12467,12397616,4,3
12470,12398848,4,3
12504,12430208,4,3
12517,12444320,4,3
12529,12460672,4,3
12533,12467168,4,3
12537,12470976,4,3
12549,12479824,4,3
12551,12482512,4,3
12553,12482848,4,3
12560,12491472,4,3
12563,12497520,4,3
12581,12510064,4,3
12596,12519248,4,3
12602,12526080,4,3
12615,12535824,4,3
12616,12536608,4,3
12617,12538400,4,3
12634,12549824,4,3
12643,12557552,4,3
12645,12559904,4,3
12650,12566736,4,3
12667,12585440,4,3
12669,12587456,4,3
12674,12591936,4,3
12678,12594736,4,3
12684,12603024,4,3
12713,12631136,4,3
12716,12632704,4,3
12717,12632816,4,3
12722,12639984,4,3
12735,12652080,4,3
12758,12673584,4,3
12775,12688032,4,3
12779,12699680,4,3
12795,12708640,4,3
12810,12715360,4,3
12823,12725104,4,3
12861,12755344,4,3
12866,12759264,4,3
12884,12781664,4,3
12885,12782112,4,3
12890,12785360,4,3
12906,12804064,4,3
12907,12807088,4,3
12939,12836432,4,3
12941,12836880,4,3
12945,12844832,4,3
12948,12847184,4,3
12966,12867008,4,3
12975,12881120,4,3
12984,12888512,4,3
13002,12908336,4,3
13036,12937120,4,3
13063,12960976,4,3
13078,12980800,4,3
13095,12993456,4,3
13144,13043520,4,3
13161,13061440,4,3
13181,13076784,4,3
13189,13082832,4,3
13195,13085744,4,3
13199,13089328,4,3
13209,13093248,4,3
13217,13098512,4,3
13242,13122704,4,3
13267,13142528,4,3
13268,13142752,4,3
13274,13147232,4,3
13282,13156416,4,3
13296,13169744,4,3
13298,13171984,4,3
13315,13191920,4,3
13316,13194160,4,3
13330,13207488,4,3
13336,13212752,4,3
13348,13222832,4,3
13352,13224400,4,3
13378,13249936,4,3
13393,13273680,4,3
13394,13277824,4,3
13409,13288128,4,3
13416,13300672,4,3
13419,13302128,4,3
13421,13309072,4,3
13428,13315232,4,3
13431,13320048,4,3
13443,13331472,4,3
13445,13334048,4,3
13457,13346592,4,3
13463,13356112,4,3
13481,13371456,4,3
13498,13400016,4,3
13531,13430592,4,3
13535,13434288,4,3
13536,13434848,4,3
13542,13439888,4,3
13544,13440336,4,3
13568,13465872,4,3
13579,13476960,4,3
13581,13477632,4,3
13585,13479872,4,3
13606,13514480,4,3
13643,13561296,4,3
13655,13576416,4,3
13674,13599488,4,3
13677,13601504,4,3
13678,13601728,4,3
13689,13607888,4,3
13693,13609456,4,3
13723,13643504,4,3
13731,13656608,4,3
13747,13668032,4,3
13810,13734672,4,3
13811,13735232,4,3
13828,13750464,4,3
13867,13789104,4,3
13871,13790560,4,3
13882,13799856,4,3
13893,13813520,4,3
13894,13813968,4,3
13895,13814752,4,3
13898,13815872,4,3
13906,13832672,4,3
13909,13839616,4,3
13912,13841520,4,3
13927,13852160,4,3
13933,13858656,4,3
13936,13860000,4,3
13947,13877696,4,3
13963,13889008,4,3
13967,13891248,4,3
13983,13904352,4,3
13995,13915888,4,3
13996,13918576,4,3
13998,13920928,4,3
14000,13922720,4,3
14028,13943216,4,3
14029,13943888,4,3
14041,13963488,4,3
14043,13964832,4,3
14054,13979616,4,3
14055,13980176,4,3
14057,13982192,4,3
14061,13985216,4,3
14065,13989808,4,3
14067,13994960,4,3
14077,14013104,4,3
14091,14024864,4,3
14096,14033264,4,3
14104,14038080,4,3
14114,14047712,4,3
14118,14049280,4,3
14141,14072800,4,3
14143,14075264,4,3
14146,14082208,4,3
14165,14110544,4,3
14177,14121968,4,3
14190,14136864,4,3
14237,14183232,4,3
14248,14191744,4,3
14251,14194432,4,3
14267,14209328,4,3
14271,14214032,4,3
14275,14217728,4,3
14279,14220528,4,3
14284,14226016,4,3
14311,14243376,4,3
14323,14249424,4,3
14335,14259056,4,3
14347,14267008,4,3
14348,14268128,4,3
14372,14301840,4,3
14381,14309008,4,3
14385,14312704,4,3
14414,14342272,4,3
14424,14348320,4,3
14450,14376320,4,3
14455,14377664,4,3
14457,14378224,4,3
14478,14397376,4,3
14482,14402416,4,3
14484,14406224,4,3
14485,14407680,4,3
14503,14417984,4,3
14512,14425600,4,3
14520,14435232,4,3
14521,14436240,4,3
14532,14445200,4,3
14551,14455952,4,3
14577,14480480,4,3
14579,14480704,4,3
14622,14528528,4,3
14635,14534800,4,3
14636,14538496,4,3
14655,14553504,4,3
14670,14566720,4,3
14699,14595616,4,3
14700,14595952,4,3
14715,14609280,4,3
14716,14609392,4,3
14732,14626528,4,3
14747,14646352,4,3
14749,14647024,4,3
14767,14662368,4,3
14781,14686336,4,3
14784,14688352,4,3
14795,14701232,4,3
14800,14705040,4,3
14801,14705600,4,3
14802,14706048,4,3
14819,14728336,4,3
14880,14781424,4,3
14911,14810992,4,3
14944,14846832,4,3
14959,14863856,4,3
14967,14876176,4,3
14990,14907424,4,3
14992,14908656,4,3
15001,14917952,4,3
15022,14933184,4,3
15041,14947856,4,3
15057,14965440,4,3
15060,14966336,4,3
15067,14973392,4,3
15079,14986496,4,3
15103,15011248,4,3
15120,15025360,4,3
15131,15035552,4,3
15143,15044624,4,3
15198,15108240,4,3
15206,15114512,4,3
15219,15123024,4,3
15224,15125600,4,3
15225,15126720,4,3
15247,15153936,4,3
15248,15154384,4,3
15256,15161440,4,3
15281,15185408,4,3
15301,15200976,4,3
15304,15203664,4,3
15319,15217552,4,3
15329,15227744,4,3
15336,15232896,4,3
15347,15242976,4,3
15439,15358560,4,3
15442,15363264,4,3
15517,15448048,4,3
15531,15476944,4,3
15532,15478512,4,3
15533,15481424,4,3
15547,15501920,4,3
15549,15503264,4,3
15553,15507520,4,3
15563,15521408,4,3
15564,15522304,4,3
15620,15590176,4,3
15639,15625456,4,3
15640,15626464,4,3
15673,15663648,4,3
15695,15689184,4,3
15702,15692992,4,3
15704,15694000,4,3
15728,15716512,4,3
15734,15723568,4,3
15736,15725024,4,3
15749,15742160,4,3
15752,15744288,4,3
15769,15768032,4,3
15774,15776768,4,3
15799,15802864,4,3
15825,15825376,4,3
15832,15830640,4,3
15845,15846208,4,3
15846,15846432,4,3
15866,15872864,4,3
15873,15884064,4,3
15912,15922480,4,3
15939,15950368,4,3
15942,15951824,4,3
15943,15954288,4,3
15958,15977808,4,3
15961,15978816,4,3
15978,15995504,4,3
15986,16011520,4,3
15992,16019024,4,3
16008,16040192,4,3
16018,16049376,4,3
16027,16056992,4,3
16036,16070544,4,3
16040,16075248,4,3
16049,16087456,4,3
16060,16098432,4,3
16070,16111872,4,3
16078,16124080,4,3
16093,16139312,4,3
16107,16161600,4,3
16114,16179296,4,3
16117,16183440,4,3
16120,16190048,4,3
16168,16227120,4,3
16195,16255008,4,3
16199,16261952,4,3
16206,16273824,4,3
16224,16295888,4,3
16270,16349984,4,3
16285,16365216,4,3
16310,16388736,4,3
16312,16394112,4,3
16347,16444064,4,3
16353,16454480,4,3
16355,16456720,4,3
16358,16460752,4,3
16361,16462096,4,3
16370,16474528,4,3
16376,16479680,4,3
16378,16482368,4,3
16379,16483600,4,3
16437,16590000,4,3
16462,16623488,4,3
16464,16625952,4,3
16468,16630432,4,3
16473,16633344,4,3
16507,16683968,4,3
16518,16701552,4,3
16521,16706592,4,3
16537,16716784,4,3
16542,16719920,4,3
16591,16785216,4,3
16601,16794176,4,3
16617,16818256,4,3
16637,16849168,4,3
16640,16852528,4,3
16642,16854656,4,3
16653,16876160,4,3
16686,16914016,4,3
16696,16922864,4,3
16700,16926784,4,3
16702,16929136,4,3
16709,16941792,4,3
16718,16957696,4,3
16734,16980544,4,3
16766,17029264,4,3
16781,17044832,4,3
16795,17059392,4,3
16810,17072608,4,3
16816,17080112,4,3
16851,17137344,4,3
16864,17151232,4,3
16873,17158400,4,3
16877,17164672,4,3
16934,17248448,4,3
16947,17259424,4,3
16949,17261888,4,3
16956,17268496,4,3
16961,17274320,4,3
16968,17290560,4,3
16977,17312512,4,3
16980,17317328,4,3
16982,17326960,4,3
17025,17387328,4,3
17026,17390464,4,3
17052,17428096,4,3
17078,17465168,4,3
17101,17487344,4,3
17120,17515232,4,3
17139,17536176,4,3
17154,17554208,4,3
17162,17561712,4,3
17182,17586128,4,3
17185,17589824,4,3
17210,17637872,4,3
17216,17646608,4,3
17217,17647840,4,3
17218,17648288,4,3
17244,17683568,4,3
17246,17686144,4,3
17270,17708096,4,3
17289,17726240,4,3
17298,17737216,4,3
17306,17748192,4,3
17312,17756368,4,3
17324,17782688,4,3
17328,17788624,4,3
17365,17834208,4,3
17367,17835328,4,3
17370,17842832,4,3
17393,17882368,4,3
17401,17895808,4,3
17404,17897824,4,3
17424,17916640,4,3
17431,17923248,4,3
17436,17925936,4,3
17438,17926608,4,3
17446,17933216,4,3
17451,17938368,4,3
17466,17964800,4,3
17470,17968272,4,3
17500,18001536,4,3
17529,18033120,4,3
17535,18041632,4,3
17540,18046560,4,3
17573,18096400,4,3
17577,18099872,4,3
17583,18103904,4,3
17594,18113088,4,3
17628,18145792,4,3
17666,18196416,4,3
17701,18233488,4,3
17704,18234608,4,3
17709,18240768,4,3
17719,18248832,4,3
17721,18251072,4,3
17723,18256448,4,3
17735,18266416,4,3
17741,18287360,4,3
17753,18300800,4,3
17762,18308416,4,3
17772,18316032,4,3
17782,18323424,4,3
17807,18343584,4,3
17811,18345824,4,3
17813,18346496,4,3
17821,18360832,4,3
17859,18404848,4,3
17864,18406976,4,3
17874,18421984,4,3
17882,18431728,4,3
17931,18485264,4,3
17947,18503296,4,3
17952,18511920,4,3
17960,18518640,4,3
17993,18558624,4,3
17994,18559968,4,3
18002,18566128,4,3
18009,18574528,4,3
18018,18585168,4,3
18032,18601856,4,3
18037,18615968,4,3
18040,18617648,4,3
18126,18722368,4,3
18135,18730656,4,3
18138,18732112,4,3
18150,18739504,4,3
18185,18778368,4,3
18224,18820368,4,3
18238,18835152,4,3
18262,18860688,4,3
18296,18898992,4,3
18299,18900560,4,3
18300,18901008,4,3
18344,18932592,4,3
18346,18934944,4,3
18374,18969664,4,3
18441,19045376,4,3
18491,19113584,4,3
18506,19130048,4,3
18511,19132736,4,3
18526,19158048,4,3
18531,19161856,4,3
18547,19189072,4,3
18568,19219088,4,3
18570,19219424,4,3
18576,19221664,4,3
18597,19239920,4,3
18620,19284048,4,3
18626,19301408,4,3
18630,19309808,4,3
18633,19314960,4,3
18651,19349792,4,3
18654,19353824,4,3
18660,19357296,4,3
18687,19401984,4,3
18690,19409824,4,3
18722,19451488,4,3
18746,19478144,4,3
18782,19522832,4,3
18784,19524288,4,3
18789,19531792,4,3
18822,19569984,4,3
18850,19601344,4,3
18851,19603920,4,3
18859,19609968,4,3
18876,19627664,4,3
18883,19638528,4,3
18892,19645808,4,3
18912,19677616,4,3
18921,19685568,4,3
18928,19692512,4,3
18976,19762064,4,3
19003,19798128,4,3
19019,19813808,4,3
19036,19830608,4,3
19073,19878432,4,3
19079,19885824,4,3
19085,19895008,4,3
19100,19911920,4,3
19107,19923344,4,3
19128,19953472,4,3
19149,19981696,4,3
19197,20049456,4,3
19203,20060320,4,3
19208,20065584,4,3
19210,20067376,4,3
19216,20078352,4,3
19218,20083056,4,3
19232,20098288,4,3
19237,20105120,4,3
19266,20138384,4,3
19269,20140624,4,3
19276,20151712,4,3
19279,20160112,4,3
19283,20164592,4,3
19285,20169072,4,3
19286,20169968,4,3
19303,20183520,4,3
19322,20210848,4,3
19328,20221488,4,3
19339,20233024,4,3
19343,20241088,4,3
19363,20272448,4,3
19369,20279616,4,3
19372,20284544,4,3
19375,20289248,4,3
19436,20350288,4,3
19477,20401248,4,3
19483,20403600,4,3
19487,20406848,4,3
19488,20407744,4,3
19506,20430256,4,3
19540,20478080,4,3
19556,20494768,4,3
19568,20509552,4,3
19580,20520416,4,3
19584,20531728,4,3
19600,20550656,4,3
19626,20585376,4,3
19630,20589184,4,3
19642,20599936,4,3
19661,20622448,4,3
19667,20636560,4,3
19683,20661984,4,3
19696,20677776,4,3
19698,20678672,4,3
19699,20679344,4,3
19703,20682816,4,3
19711,20692560,4,3
19736,20740720,4,3
19750,20751584,4,3
19765,20764464,4,3
19771,20775328,4,3
19778,20778576,4,3
19779,20779808,4,3
19784,20786080,4,3
19818,20829648,4,3
19834,20850144,4,3
19837,20854400,4,3
19851,20874336,4,3
19867,20893712,4,3
19877,20903344,4,3
19878,20910960,4,3
19884,20915328,4,3
19885,20915776,4,3
19897,20934368,4,3
19920,20973568,4,3
19928,20983088,4,3
19932,20989808,4,3
19946,21003248,4,3
19969,21025984,4,3
19986,21045248,4,3
19988,21046032,4,3
20006,21073360,4,3
20012,21080304,4,3
20047,21113792,4,3
20060,21134176,4,3
20068,21148400,4,3
20084,21160720,4,3
20090,21169232,4,3
20105,21186144,4,3
20107,21189056,4,3
20133,21231952,4,3
20152,21258384,4,3
20156,21262416,4,3
20178,21285712,4,3
20218,21322560,4,3
20242,21343504,4,3
20244,21346864,4,3
20248,21354928,4,3
20279,21387184,4,3
20318,21435232,4,3
20351,21482608,4,3
20376,21506128,4,3
20397,21531776,4,3
20402,21536704,4,3
20413,21551376,4,3
20462,21635936,4,3
20487,21671552,4,3
20488,21672448,4,3
20500,21696416,4,3
20512,21731808,4,3
20529,21748608,4,3
20547,21778064,4,3
20562,21814688,4,3
20580,21843584,4,3
20604,21872368,4,3
20605,21872592,4,3
20608,21875952,4,3
20672,21961744,4,3
20676,21963200,4,3
20678,21964544,4,3
20683,21966560,4,3
20693,21981232,4,3
20697,21986384,4,3
20705,21997136,4,3
20714,22006880,4,3
20750,22058624,4,3
20774,22096928,4,3
20791,22115072,4,3
20835,22174880,4,3
20839,22180256,4,3
20901,22250032,4,3
20903,22250928,4,3
20913,22265712,4,3
20933,22297184,4,3
20954,22318912,4,3
20956,22321600,4,3
20995,22361696,4,3
21010,22379840,4,3
21029,22399888,4,3
21059,22437520,4,3
21068,22448720,4,3
21084,22467536,4,3
21089,22473472,4,3
21095,22479856,4,3
21101,22485008,4,3
21121,22501248,4,3
21126,22512448,4,3
21135,22518496,4,3
21142,22529248,4,3
21192,22621424,4,3
21194,22626576,4,3
21203,22633968,4,3
21207,22638448,4,3
21218,22650768,4,3
21219,22650880,4,3
21231,22668464,4,3
21244,22696016,4,3
21266,22724352,4,3
21281,22744848,4,3
21299,22757616,4,3
21325,22794240,4,3
21359,22833328,4,3
21378,22864016,4,3
21455,22959440,4,3
21477,23005920,4,3
21483,23010736,4,3
21487,23019136,4,3
21499,23031120,4,3
21500,23031232,4,3
21501,23032128,4,3
21529,23075472,4,3
21533,23078160,4,3
21545,23089696,4,3
21564,23113440,4,3
21601,23175264,4,3
21627,23211776,4,3
21687,23285472,4,3
21701,23302384,4,3
21723,23333744,4,3
21726,23337328,4,3
21734,23344272,4,3
21782,23403520,4,3
21795,23421328,4,3
21807,23440592,4,3
21858,23518656,4,3
21874,23552144,4,3
21885,23582384,4,3
21887,23584624,4,3
21897,23597280,4,3
21902,23605792,4,3
21907,23616432,4,3
21959,23721488,4,3
21995,23770656,4,3
22043,23838416,4,3
22046,23844464,4,3
22080,23902256,4,3
22081,23906736,4,3
22119,23955680,4,3
22122,23958592,4,3
22153,24000368,4,3
22154,24002048,4,3
22158,24009216,4,3
22160,24011008,4,3
22162,24012464,4,3
22172,24023440,4,3
22208,24086272,4,3
22224,24116512,4,3
22263,24177440,4,3
22265,24178336,4,3
22266,24178784,4,3
22279,24199728,4,3
22283,24203200,4,3
22302,24230192,4,3
22308,24245984,4,3
22311,24247328,4,3
22365,24323152,4,3
22386,24362576,4,3
22387,24363584,4,3
22418,24386768,4,3
22425,24393488,4,3
22484,24474800,4,3
22486,24475920,4,3
22505,24505040,4,3
22516,24517248,4,3
22550,24586912,4,3
22578,24622080,4,3
22580,24623088,4,3
22600,24640448,4,3
22607,24646384,4,3
22656,24716944,4,3
22689,24765104,4,3
22718,24795120,4,3
22723,24798704,4,3
22724,24800944,4,3
22736,24822000,4,3
22740,24828832,4,3
22746,24836448,4,3
22764,24868368,4,3
22775,24882816,4,3
22800,24918544,4,3
22814,24944080,4,3
22836,24978800,4,3
22870,25038160,4,3
22904,25102224,4,3
22906,25104464,4,3
22951,25163936,4,3
22961,25172672,4,3
